source_wallet,txn_count,No_Days_Active,initial_funding,Last_txn_out,current_balance,first_transaction_date,last_trasaction_date
0x4de4ace849a0b23243e232a98eefd63d7d179c70,2,1,3.9335,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9294347076502668,2022-12-21 00:00:00,2022-12-21 00:00:00
0xc66434d842405f79e4e981533385aaec6c4aa69a,2,1,10.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8944117569604848,2022-12-30 00:00:00,2022-12-30 00:00:00
0xd64f4546fbaeb06839b638d8d1d098a5778e7ce5,1,1,17.32,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.7893987245591738,2022-12-31 00:00:00,2022-12-31 00:00:00
0xe31b1dfb272e23c9c3bcb06cad99603eacb77c2f,15,4,9.99,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.9896296451087008,2022-02-03 00:00:00,2023-01-01 00:00:00
0x37ed2b55890cd2320d835b573c0b10147ee455f7,1,1,15.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.1106834240080565,2022-12-31 00:00:00,2022-12-31 00:00:00
0xe5f002862a223ea818850cc97239c9fa53ff4e57,4,2,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,6.887385839910788,2022-12-23 00:00:00,2022-12-29 00:00:00
0xe46da678d1fa528ab8dc8dbf18191acb46c36f9e,33,18,10.0,0x04068da6c83afcfa0e13ba15a6696662335d5b75,4.952215406077432,2022-11-22 00:00:00,2023-01-22 00:00:00
0x37879b8892593a5ab7fb8135eb0e9ef7044a11ed,2,2,11.02,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,10.76462240679883,2022-12-19 00:00:00,2022-12-24 00:00:00
0xe07cd81e5e7497779eb8b010408494814a426528,4,1,10.378687,0xf9028a56cd95f2880287635311a18fc78a74f6d6,0.5293842431294535,2022-12-27 00:00:00,2022-12-27 00:00:00
0x3b8c3d713b662477bcac27f7aa483fd2577e44c4,6,2,20.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,6.077575456303609,2022-12-06 00:00:00,2022-12-19 00:00:00
0x74e477ac1ea5e3e683f79982652814e32a61fb95,3,1,123.67383263270726,0xc97cefcd8791985d6c4d2bd5bf58131855672b7f,0.000552983153646,2022-12-23 00:00:00,2022-12-23 00:00:00
0x26407c701f42f358256aa1f1ef86db3e1c99fb6b,22,4,0.5,0xdca22d3fe803736f564f2122b77709cde560f9c1,0.99987516381073,2022-01-13 00:00:00,2023-01-01 00:00:00
0x9240fcf28a0f66a32231ab3ba1caf588fa2678e4,9,4,93.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.3309862699338304,2021-11-19 00:00:00,2022-12-21 00:00:00
0xd042f84fa27370bff40da78475f63d7ba34bd4cd,2,1,11.625919,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,6.123718130598322,2022-12-20 00:00:00,2022-12-20 00:00:00
0x9b8a0ec24c1de3c322d91f8df6ac07c3f6be960b,10,3,4.90953719,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,10.66487087297519,2022-02-04 00:00:00,2022-12-31 00:00:00
0x49afaa49c8ea151677b356c0e15963b55d24cb97,3,1,5.7,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.2924159944550613,2022-12-25 00:00:00,2022-12-25 00:00:00
0xdb916f73e8735b619a3d6c0f9b45fb519fe4296f,1,1,17.8,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4327786267469283,2022-12-31 00:00:00,2022-12-31 00:00:00
0x51fb007343726cc4148a8adc9b755179f41d10ba,14,9,1.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,10.633405799730106,2022-01-02 00:00:00,2022-12-13 00:00:00
0xd122f221d9c56afac72b04ddc48f415e540376eb,2,1,3.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.898554465746424,2022-12-20 00:00:00,2022-12-20 00:00:00
0xa5f812faab130f9c175a512b6b86d1ebbe55847d,2,1,0.11,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.005149245,2022-12-15 00:00:00,2022-12-15 00:00:00
0xf5089f5fc3622a670dba61e8b52d90325f3b6365,1,1,50.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.615623104461008,2022-12-26 00:00:00,2022-12-26 00:00:00
0x4af474daa96e2b6a64c52012b27966f2cf52b69e,2,1,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.9977126001555965,2022-12-28 00:00:00,2022-12-28 00:00:00
0x4e399882c6eaf71a1ca5959534713982ff03ea1b,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0093697555842138,2023-01-01 00:00:00,2023-01-01 00:00:00
0x319a199a2f4d892bff57d34f1605c5b40fd2d30e,1,1,5.75,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0274949464613056,2022-12-23 00:00:00,2022-12-23 00:00:00
0x5f4983457c9aa3b9b0c1946edb9c3c1a053b88e3,6,3,9.99,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,15.410700124933465,2022-06-01 00:00:00,2022-12-30 00:00:00
0x55cd3aa91384501b59d1b8e7796eeece52e25a14,4,1,66.65454985595795,0xacf8a97263b79946f2cd07e8c8dc46404506a480,0.6418418309575731,2023-01-01 00:00:00,2023-01-01 00:00:00
0xcd4a798f3408115137286b3bf9df115ff808aa7a,11,5,4.380715351874226,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,12.634777483720574,2022-12-07 00:00:00,2023-01-06 00:00:00
0x11b8e16fbdb8c126b82a611fad25205b84f6f74f,2,1,10.235367,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,6.22923378536105,2022-12-23 00:00:00,2022-12-23 00:00:00
0xba3b10c7e5ea3214beaa1c9673225f29b7506563,1,1,6.0489,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0054210018502503,2022-12-22 00:00:00,2022-12-22 00:00:00
0xfcb9e0bcde66fef81aacb35fdf58e2fd3f5d11f4,2,1,5.41,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.157877519487546,2023-01-01 00:00:00,2023-01-01 00:00:00
0x7b561bb86b6ace103071141bd4ebfd7277f0e022,2,1,28.407,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.401416302117894,2022-12-30 00:00:00,2022-12-30 00:00:00
0x266915251dc084a00f2f262deb7849da8b9c39f6,13,12,5.0,0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590,11.722326911096376,2022-11-02 00:00:00,2023-01-09 00:00:00
0xea7b3e928d8a6f5fab8e608ed30814a985eebeb8,52,17,0.0,0x43c47b76d24ad1f73f5ab12442a016397a5ae9f6,3.080919137524175,2021-10-26 00:00:00,2022-12-31 00:00:00
0x08cce1a81d8c1bad66573d211c2f52fa01c7378a,278,19,0.0,0x168a6136fd4f60699b64fb9f8a2f8ed95b279954,4.570143385303858,2021-10-11 00:00:00,2022-12-23 00:00:00
0x099cc987cc049f55de92dea287d74f9aab267f5e,2,1,4.99,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.9852879947652609,2022-12-22 00:00:00,2022-12-22 00:00:00
0x0cbc584649d14afe7362d5b63df666ef65c1e710,2,1,97.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0970304582232975,2022-12-26 00:00:00,2022-12-26 00:00:00
0x495e884946e5de7376c575bb6a17ffe47ded2590,5,4,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.8045208380894735,2022-02-07 00:00:00,2022-12-21 00:00:00
0x9a3fd9de8675b1117a988413605dd1fd0885a867,55,9,120.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.995196536697176,2021-07-31 00:00:00,2022-12-16 00:00:00
0x5555da9c93510532f05300c74dcd959275c262a2,14,8,7.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,28.156640040010537,2022-10-16 00:00:00,2022-12-17 00:00:00
0xf6b0acba44b00210ee2cedb95797c993f59001c3,2,1,62.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.989388158744106,2023-01-01 00:00:00,2023-01-01 00:00:00
0x06273ce46d0fdc4ab17a4863966376b3525dcf58,2,1,1.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4950350159982031,2022-12-31 00:00:00,2022-12-31 00:00:00
0x4a3fafde0e1f24aaa70fb4e7ea9692c76ed45a7c,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.897828211794508,2022-12-20 00:00:00,2022-12-20 00:00:00
0x85ea9014cc684269648906b4076cf539a1b62fdc,6,3,0.09,0xff3afb7d847aed8f2540f7b5042f693242e01ebd,2.0955548656324585,2022-02-21 00:00:00,2022-12-28 00:00:00
0xb7da5b7121b8675408a20d32a8b657afa717fb6c,2,1,51.76,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,46.25836993164857,2022-12-20 00:00:00,2022-12-20 00:00:00
0xa8ea1d3a26652996d1342880d1708c6742f33bcb,2,2,20.0,0x14ffd1fa75491595c6fd22de8218738525892101,12.81267695871733,2022-12-15 00:00:00,2022-12-19 00:00:00
0x2552a06d9242acf134bb184ea561a83597a0f431,11,6,0.01,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0592200025263578,2022-10-27 00:00:00,2022-12-16 00:00:00
0x4197565b0d7b0279c3c1f738df97f58074c88f31,3,2,49.85,0xb732dc73933010a9865e5940b0bb6e532b331f74,0.0458260045349086,2022-12-20 00:00:00,2023-01-25 00:00:00
0x4cc85664d4e8886b3818c5f147f7a215c17e741a,1,1,6.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.1802205353341628,2022-12-25 00:00:00,2022-12-25 00:00:00
0x29247925c0f70a172be38b9364f13c33433bb923,1,1,5.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0142483072307369,2022-12-27 00:00:00,2022-12-27 00:00:00
0x99e6738e5d40775ed74764c333e73481c8ce6655,1,1,5.4948,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0079927100164715,2022-12-19 00:00:00,2022-12-19 00:00:00
0x9c6afacb56ab345a7324c1fc0740e3241dd62fb2,3,1,407.7240972555742,0xcacc012f91f95110acb242f24a913b912dbf887d,2.8769723871e-05,2022-12-30 00:00:00,2022-12-30 00:00:00
0x7ad815636d23e7af54645de5b1694c467510846a,7,3,5.0,0xef4b763385838fffc708000f884026b8c0434275,4.421312302882941,2022-06-02 00:00:00,2022-12-22 00:00:00
0x3a914b04b1a7d1fcabd443eb175f77e88ecb42f4,1,1,84.8,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0505937149269035,2022-12-21 00:00:00,2022-12-21 00:00:00
0x5ec1acf5ae2d2116a853e1d1a05ef839bdf23d3d,2,1,7.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4719676908032744,2022-12-30 00:00:00,2022-12-30 00:00:00
0x79614ed272ed72a0d472a25f20abcdab62c51717,1,1,75.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4247799710061107,2022-12-24 00:00:00,2022-12-24 00:00:00
0x210d6be7508d480cb1c137bff1d5e1f1c8407df3,2,1,3.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4936179209202612,2022-12-31 00:00:00,2022-12-31 00:00:00
0xccc112ebad128708b8ee5669d7a22ad1001b4ca5,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.850160105373785,2022-12-20 00:00:00,2022-12-20 00:00:00
0x0e98f1ce1ad3c6be956e225397115ff46474419f,2,1,16.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.094827875756624,2022-12-23 00:00:00,2022-12-23 00:00:00
0x2878ceb5246ef8837e633ba881740fc51c4841e1,2,1,2.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.3882968330144699,2022-12-20 00:00:00,2022-12-20 00:00:00
0xad33d7e203441180e5cf5b98b8de1c00e9cd07a8,3,2,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.2392491497340996,2022-02-19 00:00:00,2022-12-20 00:00:00
0xfba95dfab27b03e088dec44a83ea275c8b808ab2,2,1,49.85,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,41.84753468064068,2022-12-20 00:00:00,2022-12-20 00:00:00
0x43a10f7f3f2bfb21d19fef44ff604dd90d349aff,2,1,35.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,19.995263507678786,2022-12-21 00:00:00,2022-12-21 00:00:00
0x71a5b7db1f7dcf76bc3bc56dd18bdcb0873f229a,2,2,7.33,0x14ffd1fa75491595c6fd22de8218738525892101,0.0531326785033436,2022-12-22 00:00:00,2023-01-01 00:00:00
0x1dde3bacc6a28abb6b52e51f04034bdd02a2409b,4,2,25.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,19.82698023598282,2022-05-16 00:00:00,2022-12-30 00:00:00
0xb12703485540affb08524be67f0ff9ece8b2e266,2,1,5.252,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0577092275179187,2022-12-31 00:00:00,2022-12-31 00:00:00
0x540dd01af44456180672e84cb62e5fea41856500,1,1,4.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,15.611747813374077,2022-12-15 00:00:00,2022-12-15 00:00:00
0x5333c1d733794e02f34d5f0d88c65d03fd2e4db1,289,25,0.0,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,14.250551905198485,2021-11-26 00:00:00,2023-01-14 00:00:00
0xc45e7b3c7823469e3ec2a03877580a7732bf32dd,3,1,8.8909,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.9038749320827906,2022-12-15 00:00:00,2022-12-15 00:00:00
0x85dd8b04c87813e05de105320e4fa661e8d3813c,2,1,10.096181958744523,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0932109658981553,2022-12-20 00:00:00,2022-12-20 00:00:00
0x5fc2b24bf275c4c4cd8cfd6c88d4c2df98d12934,5,3,44.99,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1937505976914289,2022-04-11 00:00:00,2022-12-17 00:00:00
0x797065b45f769683bdfc2857710f2aba37f55c47,2,1,2.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0751508604393746,2022-12-20 00:00:00,2022-12-20 00:00:00
0x6ea3b7b71b2980c8568c08a12b90679ebbde4f95,4,1,98.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,48.83048040479651,2022-12-17 00:00:00,2022-12-17 00:00:00
0x9fd7f1ae7e600056e34b9515443600f01ad95a28,3568,28,0.0,0x04068da6c83afcfa0e13ba15a6696662335d5b75,0.988448188219563,2022-08-05 00:00:00,2023-01-16 00:00:00
0xfaacde78e23d9684e5975cfeaca996310f4471dd,34,14,16.09,0xe1ee1d7c514991d9a7ef6690635f4845bfb78222,0.44407347869621,2021-05-17 00:00:00,2023-01-20 00:00:00
0x6c0e37588d4889576ec641eb16a1314796c6813e,2,2,6.0,0xc9930c8e4055bd5f4619dc345d142e7b814ff655,0.000905680351359,2022-12-28 00:00:00,2023-01-22 00:00:00
0x39b82377235eb189d07b5478835e7a2011b125d1,2,1,18.96182,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9530196408557464,2023-01-01 00:00:00,2023-01-01 00:00:00
0xb86cba03a57e2c175372cbd48a328d849f7198eb,6,1,10.5,0x7f63f2e4161b73e21c9db9053c71f69f8c9df8c0,0.000216605528391,2022-12-28 00:00:00,2022-12-28 00:00:00
0x859e524cfb4ab458e2ef03d713598fe692123a99,1,1,6.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0231635532944176,2022-12-15 00:00:00,2022-12-15 00:00:00
0x95b961f4111f5dc6e95a3ab4ba20d75de34580f5,4,1,1.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.576700082345975,2022-12-28 00:00:00,2022-12-28 00:00:00
0x4b2420ebb586754ef71f288f5401064fab6a1d5f,2,1,11.1981,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9764260452489932,2023-01-01 00:00:00,2023-01-01 00:00:00
0x31483de56ea2833246e08cc1495ef8349db8c350,2196,21,0.0,0x56a20b765bf7ff0edf67ab2752e3c8703821fe2e,42.56074695796301,2022-10-02 00:00:00,2023-01-22 00:00:00
0x3d391afffed2255a2dd00325c3a96a5a8e023ff8,1,1,1.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.687539883752878,2022-12-30 00:00:00,2022-12-30 00:00:00
0x340ac88171ee1665c5dc2fcf77aa04bd21f6a397,2,1,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9925816047806107,2022-12-31 00:00:00,2022-12-31 00:00:00
0x5d31c1b0b82b8461bda2e86fb7e3c4606a253bd5,4,2,0.6,0x1c2d89d1a4878b04cb452ae791ded03eafc533ab,93.14865808192262,2022-12-17 00:00:00,2022-12-18 00:00:00
0x029bb6304b36d960a1a496f215b09aa94206d458,2,1,1.21,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.2082739097179287,2022-12-20 00:00:00,2022-12-20 00:00:00
0xaa858863e9fc5abe037c6f6533f42649844b5a72,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.8975183109154323,2022-12-25 00:00:00,2022-12-25 00:00:00
0x7b1644670ec6acc540c93cda135be82a65c34330,2,1,24.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.992056936112673,2022-12-31 00:00:00,2022-12-31 00:00:00
0x31132d983290a76d04dc8234cd4075c9713ab8d9,2,1,6.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.4602216771149736,2022-12-30 00:00:00,2022-12-30 00:00:00
0xe5a75c70ea5b01b395b8cf66112d377e4d85ef38,5,2,20.0,0xf18acc02628009231d7baaf9a7a24c0860dda6cb,2.5015618168154843,2022-12-25 00:00:00,2023-01-16 00:00:00
0xbced711c938e2dc7313954f133d0737a04c11251,146,10,0.0,0xb44056d0f0e4440d87ff7240d72bc21e0a3af919,56.91527860285951,2022-03-23 00:00:00,2023-01-08 00:00:00
0xa16fd4cf3a4d915d7b169bd515b94ec496fe7008,1,1,5.52,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0217511721024892,2022-12-29 00:00:00,2022-12-29 00:00:00
0x223a8fb9fd0ee3f47ba7a92b5d00acd83200861a,2,2,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.285974575231425,2022-12-15 00:00:00,2022-12-16 00:00:00
0x8633be9e9a5c7c39e9dc9d7ffef0979ce1026e71,601,12,0.0,0xb576c9403f39829565bd6051695e2ac7ecf850e2,115.80564549705944,2022-08-10 00:00:00,2023-01-09 00:00:00
0x5177b054448e326fbc05ef006ebcd0084e443edd,2,1,60.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,39.97252913688492,2022-12-30 00:00:00,2022-12-30 00:00:00
0xaa4caa80ccc1271012b19393beded317af86ad61,1,1,10.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.992636675078484,2022-12-27 00:00:00,2022-12-27 00:00:00
0x16810cc2072d04bf27630cbc1eb282066f1653fb,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.579162354424351,2022-12-20 00:00:00,2022-12-20 00:00:00
0x9a3ef4586bd28026a00a068ef09ffa4d3251ea00,2,1,2.5,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4901091494841053,2023-01-01 00:00:00,2023-01-01 00:00:00
0x8094cac43b67afacffda0b3fe1fa224ffa871590,1,1,6.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9889019723843944,2022-12-31 00:00:00,2022-12-31 00:00:00
0x3824927464c1edc0f4abd7d571c0c568a4cb13f4,3,2,1.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0488766192636897,2022-12-21 00:00:00,2022-12-29 00:00:00
0x4fd8cb8d7597c08573036fd4996fc7f6535057c6,1,1,6.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.64040786696,2023-01-01 00:00:00,2023-01-01 00:00:00
0x3e6edba22d9ce22a7168406d26598ae20fe08e41,1101,22,0.0,0x20dd72ed959b6147912c2e529f0a0c651c33c9ce,55.9923389942197,2022-12-01 00:00:00,2023-01-25 00:00:00
0x72a2f175f1535eb4dfdd8106a0d01f979c6c4f2f,1,1,1.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.964202525363912,2022-12-21 00:00:00,2022-12-21 00:00:00
0x98fd16671999336f65919cc0fac8b5cdc3a67d5a,9,2,22.486967,0x419f97127439db6ef213363bb4493e65c63f16cb,2.569149099572994,2023-01-01 00:00:00,2023-01-17 00:00:00
0x691a55312f0bcac696558f4bd0d4d12364a03a21,2,1,25.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.9875923845641208,2022-12-18 00:00:00,2022-12-18 00:00:00
0x35c1a2063c4a92668e458251d8a6f6e27bcf957e,1,1,1.8,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,20.875432535087665,2022-12-15 00:00:00,2022-12-15 00:00:00
0xc50f2ca1dea8022ec760fa6454d45f87d4109771,3,1,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.6958429746010182,2022-12-20 00:00:00,2022-12-20 00:00:00
0xfcd92c518d4008a263d5280587e03e59fa9dc8cb,1,1,16.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.3050315918851378,2022-12-25 00:00:00,2022-12-25 00:00:00
0x2a1d01ab369e409f1317eb1de3bc692155f2c2cc,1,1,6.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0315061853714917,2022-12-25 00:00:00,2022-12-25 00:00:00
0x75f153a4a428638ba8c71810edd42c74ad4f2a4d,4,1,14.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.890210042938058,2022-12-24 00:00:00,2022-12-24 00:00:00
0x7114e6ab00bba13531fef3d928579ae7b63ed158,15,5,1.0,0x28d2b949024fe50627f1ebc5f0ca3ca721148e40,3.625126316651684,2022-10-25 00:00:00,2023-01-11 00:00:00
0xc162a75fde80cd2c5bc72c3f1a1b03897f699a1c,2,1,6.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9943435717943488,2022-12-19 00:00:00,2022-12-19 00:00:00
0xf5d3ce93edcad9c6a8cff216e9bb5d2e1db71691,2,1,13.58,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.5766073401311482,2022-12-27 00:00:00,2022-12-27 00:00:00
0x057fc6ab01822355c78d04d25eba7ccc85ba600d,2,1,12.7,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1599413392187628,2022-12-30 00:00:00,2022-12-30 00:00:00
0xec28959b8e7be1bbba4136e062ff321badcc2e9f,2,1,10.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.9771170410160053,2022-12-30 00:00:00,2022-12-30 00:00:00
0x0afe4f488bcf5e2d1d94be5901e96bc0ad02cf8a,3,3,1.2,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.034202917519633,2022-02-03 00:00:00,2022-12-26 00:00:00
0x00293dfd59e5e88233137ddc09f5c6f2a594e95e,3,2,35.0,0x1a7d6ed890b6c284271ad27e7abe8fb5211d0739,50.538672224600944,2022-12-15 00:00:00,2023-01-13 00:00:00
0x06b222434218ae1e860dc915bdde624cfafb6159,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,8.840196324305333,2022-12-20 00:00:00,2022-12-20 00:00:00
0x3a44931da4c00b6f2626a1b1d6d000938895ca5c,2,2,3.2,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8101920484930027,2022-11-14 00:00:00,2022-12-20 00:00:00
0x9de32f9156f3a2601f00408aa5567fe5c288caef,13,5,2.0,0x77e97af53e7e680fbc52dfa0e8891f504c9e7ad2,45.83630320224498,2022-06-22 00:00:00,2023-01-01 00:00:00
0xc2ae6d0d329be942bc74c20d4b4a3f4696cc3628,319,97,0.0,0x56a20b765bf7ff0edf67ab2752e3c8703821fe2e,2.141091208040872,2022-07-10 00:00:00,2023-01-25 00:00:00
0x77ef640eb863ef632a60e2c83f1b3f24b73009fe,1,1,5.8309,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0019859640522851,2022-12-20 00:00:00,2022-12-20 00:00:00
0xffb05368a109f275442f699d8fcbb8a289fed83f,244,29,0.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,27.754707357114743,2021-09-28 00:00:00,2022-12-14 00:00:00
0x4078ddda009290a9de4ba9abb63e5df1aac74092,2,1,20.79485739,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0881306286843379,2023-01-01 00:00:00,2023-01-01 00:00:00
0x435ac981bee9e86435480890a77e8a301c7a71f6,1,1,0.455,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0291789461243762,2023-01-01 00:00:00,2023-01-01 00:00:00
0x3eeee5e9150d8f3022d0588288b8621121ac0207,1,1,16.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.594228676209359,2022-12-31 00:00:00,2022-12-31 00:00:00
0x7efea400942fd835bc7cb7be590900da7b30dbfe,5,3,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,6.610660496624356,2022-11-07 00:00:00,2022-12-24 00:00:00
0x6f9c30621c8774514a7753ddcf9619394fabdc09,4,1,10.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.8948213224071588,2022-12-20 00:00:00,2022-12-20 00:00:00
0x4d8be570d0dfaaa707c08dd75a316d438aa40cbd,1,1,1.98,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,42.11263858109778,2023-01-01 00:00:00,2023-01-01 00:00:00
0x6fe5ae8096ae18a564f22baa6a68b83006ffb3f1,1,1,12.39,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.224970499102905,2022-12-28 00:00:00,2022-12-28 00:00:00
0xaab3fd5e7debcae68920af8e72a93818c6ba2971,1,1,4.8,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.0399994444405345,2022-12-31 00:00:00,2022-12-31 00:00:00
0x33878e070db7f70d2953fe0278cd32adf8104572,65,21,0.0669456498,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.006048922192428,2021-11-21 00:00:00,2022-12-16 00:00:00
0x103eeb2776a9ad7a8e6c6d39b2dbb2540d13cdbc,6,3,0.01,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.105091255586073,2022-08-15 00:00:00,2022-12-17 00:00:00
0x30ff9bb028ba7591cacd0fafb24e29bf4d34f27f,2,1,49.8,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,19.79643290301632,2022-12-24 00:00:00,2022-12-24 00:00:00
0x336271695e910878ca2c318d9e539efd6e6c687b,1,1,5.55,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0076986997752442,2022-12-27 00:00:00,2022-12-27 00:00:00
0xa291190c69f360e8969f62047de98c3dc0b87d59,22,8,0.05,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.759196647356398,2022-03-17 00:00:00,2022-12-17 00:00:00
0xdb77fe908933a740549b92a8660d5a445050c895,3,2,29.9,0x47826fcb8f7d6c5687f7c812179bd2fa06d946d1,0.8959429392736492,2022-12-21 00:00:00,2022-12-23 00:00:00
